study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJDB4176	DRP004793	SAMD00115040	DRS091070	DRX162583	DRR171971	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	29606340	8230295305	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115040	metagenomic data from human fecal samples	DRP004793	DRX162583	DRR171971	115643461;2755788799;2884437697	efec24eb911b0f6dc14a966ca7f5a673;3e1277b34e3ce8060b41aa1aaa51c6ba;1ec500a7f2200d87e6dd54930de56280	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171971/DRR171971.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171971/DRR171971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171971/DRR171971_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171971/DRR171971.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171971/DRR171971_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171971/DRR171971_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171971/DRR171971.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171971/DRR171971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171971/DRR171971_2.fastq.gz							4768640140	069bfd11cb1ea870df60ef402230f4b1	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171971	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171971	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171971				SAMD00115040		human feces_10220	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115041	DRS091071	DRX162584	DRR171972	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	23956594	6648736317	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115041	metagenomic data from human fecal samples	DRP004793	DRX162584	DRR171972	121064110;2303477502;2444063888	5b9b55185757b45245c7c37d1c150a25;22e028e9de372f20944280ac5563b4e6;8396c189507c01e5adaa25d2af7a2fbd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171972/DRR171972.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171972/DRR171972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171972/DRR171972_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171972/DRR171972.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171972/DRR171972_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171972/DRR171972_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171972/DRR171972.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171972/DRR171972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171972/DRR171972_2.fastq.gz							4038370142	056b8012096c8b91042f0ab7c72fdb0e	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171972	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171972	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171972				SAMD00115041		human feces_10241	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115042	DRS091072	DRX162585	DRR171973	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	27791779	7732516905	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115042	metagenomic data from human fecal samples	DRP004793	DRX162585	DRR171973	126736027;2680226683;2816524342	d41725d4568426c7b39c9a32d514d357;4916d5a4136a74718d44a8b458931dbc;f4bf83b4b6d2f8da05cb4ba2d2e649b4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171973/DRR171973.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171973/DRR171973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171973/DRR171973_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171973/DRR171973.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171973/DRR171973_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171973/DRR171973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171973/DRR171973.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171973/DRR171973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171973/DRR171973_2.fastq.gz							4658777034	e3b0b68728d67b97e4244a96ee4f98bd	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171973	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171973	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171973				SAMD00115042		human feces_10230	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115043	DRS091073	DRX162586	DRR171974	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	23567704	6576354430	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115043	metagenomic data from human fecal samples	DRP004793	DRX162586	DRR171974	111195069;2281264745;2414912446	0494a65066840eb8b038a102cb31210f;322a5646bee8cc879ff9e26da4026b0a;4e2b73a431b6f495ad404fb4176c033f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171974/DRR171974.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171974/DRR171974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171974/DRR171974_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171974/DRR171974.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171974/DRR171974_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171974/DRR171974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171974/DRR171974.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171974/DRR171974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171974/DRR171974_2.fastq.gz							3987091295	e8c6ae3d63c24e41dd7754f30bb4cf9e	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171974	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171974	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171974				SAMD00115043		human feces_10233	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115044	DRS091074	DRX162587	DRR171975	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	32761960	9056426104	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115044	metagenomic data from human fecal samples	DRP004793	DRX162587	DRR171975	173427842;3065328450;3373709195	d863a29ea3a6a7f14b7a87a04aa4c8c8;de1278e7d10ee433c9961869c469721a;475dc0c8b0e7533f209912e9568305e6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171975/DRR171975.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171975/DRR171975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171975/DRR171975_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171975/DRR171975.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171975/DRR171975_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171975/DRR171975_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171975/DRR171975.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171975/DRR171975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171975/DRR171975_2.fastq.gz							5498165320	b36fc4d16982edb6daf9ec100f587908	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171975	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171975	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171975				SAMD00115044		human feces_10268	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115045	DRS091075	DRX162588	DRR171976	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	27821719	7742623134	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115045	metagenomic data from human fecal samples	DRP004793	DRX162588	DRR171976	130556224;2636623745;2759373045	3c8ec6c8b6901d91564c8f7972044a18;4cf3e0776a6abd79a3bdc30bfb4b243d;6f626ecd81d7bb06bfba47415d6b0da6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171976/DRR171976.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171976/DRR171976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171976/DRR171976_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171976/DRR171976.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171976/DRR171976_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171976/DRR171976_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171976/DRR171976.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171976/DRR171976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171976/DRR171976_2.fastq.gz							4579390493	a49944e3ca05d4d079fbf5752dc1b330	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171976	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171976	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171976				SAMD00115045		human feces_10252	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115046	DRS091076	DRX162589	DRR171977	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	28757286	7997166421	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115046	metagenomic data from human fecal samples	DRP004793	DRX162589	DRR171977	142391559;2716434727;2869663036	96e2013354332795cd9b4698165f59db;f942da588776827654a940450a715e66;7646a6cc1f7be939c915736bee5abf4f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171977/DRR171977.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171977/DRR171977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171977/DRR171977_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171977/DRR171977.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171977/DRR171977_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171977/DRR171977_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171977/DRR171977.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171977/DRR171977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171977/DRR171977_2.fastq.gz							4751797962	d793df146668fb3e5ce10426cd7e1b4b	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171977	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171977	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171977				SAMD00115046		human feces_10255	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115047	DRS091077	DRX162590	DRR171978	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	18562709	5110854061	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115047	metagenomic data from human fecal samples	DRP004793	DRX162590	DRR171978	71155081;1734763907;1802364619	e03cb4c8c3f737c2efe2379753f666be;7b1e0e2ff8f703bf692918c231d9f743;321afe9dec1f759ab321ed6c2c820a07	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171978/DRR171978.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171978/DRR171978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171978/DRR171978_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171978/DRR171978.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171978/DRR171978_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171978/DRR171978_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171978/DRR171978.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171978/DRR171978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171978/DRR171978_2.fastq.gz							2988254207	1a0039a1a3cea102167ab1a7e908b619	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171978	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171978	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171978				SAMD00115047		human feces_10256	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115048	DRS091078	DRX162591	DRR171979	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	13712040	3832691111	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115048	metagenomic data from human fecal samples	DRP004793	DRX162591	DRR171979	88070282;1296164979;1429814593	79edf9776b2c80d21bec60305e655c6e;6be21fd22d5d6bdf6f44ec8f743afb67;b23c74c4ab5abd4ded110962d7ed02b6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171979/DRR171979.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171979/DRR171979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171979/DRR171979_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171979/DRR171979.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171979/DRR171979_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171979/DRR171979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171979/DRR171979.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171979/DRR171979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171979/DRR171979_2.fastq.gz							2336002283	987594767c4609c4a63878a17526548b	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171979	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171979	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171979				SAMD00115048		human feces_10275	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115049	DRS091079	DRX162592	DRR171980	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	22678175	6331367226	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115049	metagenomic data from human fecal samples	DRP004793	DRX162592	DRR171980	111253686;2143041728;2311665965	8a3ff923f9a536a5a76d3f120c6c3533;ff032a5fc187f90ac97ab0deef951f51;d80ff9ef281b827818f85e3c21cb3a06	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171980/DRR171980.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171980/DRR171980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171980/DRR171980_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171980/DRR171980.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171980/DRR171980_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171980/DRR171980_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171980/DRR171980.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171980/DRR171980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171980/DRR171980_2.fastq.gz							3786198563	0a91f2c49c4ecb6b01cc4ff182eb22ff	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171980	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171980	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171980				SAMD00115049		human feces_10280	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115050	DRS091080	DRX162593	DRR171981	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	45804258	12771817634	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115050	metagenomic data from human fecal samples	DRP004793	DRX162593	DRR171981	251999685;4354276618;4751060498	45fbc512d455f2e32a335bee61825f9d;a0a60255371bd8b71896f367928d6552;2cd84483bcae0b3838f45674d772ef41	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171981/DRR171981.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171981/DRR171981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171981/DRR171981_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171981/DRR171981.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171981/DRR171981_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171981/DRR171981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171981/DRR171981.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171981/DRR171981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171981/DRR171981_2.fastq.gz							7770257563	91eca85454a138896c5133ee5d390481	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171981	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171981	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171981				SAMD00115050		human feces_10281	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115051	DRS091081	DRX162594	DRR171982	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	39829556	11089476920	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115051	metagenomic data from human fecal samples	DRP004793	DRX162594	DRR171982	204859572;3760913176;4063483525	e27755f22c746e69f353b443bcad7a27;ef3fa15a859ca9de3abae44ff200a447;8f370f9f9d73088d93aaaf8158163ffa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171982/DRR171982.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171982/DRR171982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171982/DRR171982_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171982/DRR171982.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171982/DRR171982_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171982/DRR171982_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171982/DRR171982.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171982/DRR171982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171982/DRR171982_2.fastq.gz							6664205768	8702fe42d5786c849c0092231eaf43f1	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171982	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171982	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171982				SAMD00115051		human feces_10282	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115052	DRS091082	DRX162595	DRR171983	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	40937244	11324168626	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115052	metagenomic data from human fecal samples	DRP004793	DRX162595	DRR171983	240696877;3853336279;4184198836	5ef99c5f36aba57856921cc9f6681a9b;bfd095fb3a956d417e518ca10bca3453;1c9e39478a791b794ac7cd46a5b787ed	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171983/DRR171983.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171983/DRR171983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171983/DRR171983_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171983/DRR171983.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171983/DRR171983_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171983/DRR171983_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171983/DRR171983.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171983/DRR171983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171983/DRR171983_2.fastq.gz							6871662675	c4832c6cab081899bdd23cbf39e6d0cf	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171983	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171983	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171983				SAMD00115052		human feces_10283	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115053	DRS091083	DRX162596	DRR171984	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	29114628	8054800494	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115053	metagenomic data from human fecal samples	DRP004793	DRX162596	DRR171984	214882542;2796238203;2970205010	bb9c9750725890ecceb1040953606575;cd4f69991746066363f16ca25cb15b21;a8760dda9b891a84fc04309828f9c2c5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171984/DRR171984.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171984/DRR171984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171984/DRR171984_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171984/DRR171984.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171984/DRR171984_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171984/DRR171984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171984/DRR171984.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171984/DRR171984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171984/DRR171984_2.fastq.gz							4973628982	5732548b9e1577e7f08b38b159689c70	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171984	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171984	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171984				SAMD00115053		human feces_10285	0	2019-03-24
PRJDB4176	DRP004793	SAMD00115054	DRS091084	DRX162597	DRR171985	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	23660131	6560527186	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00115054	metagenomic data from human fecal samples	DRP004793	DRX162597	DRR171985	167205191;2271450766;2418534865	fd25effa0fa9b7c2fc3b2da4fefd4d49;156909057af939ff17db31fb6a6f129e;73c1e4b46bf7e155741405ecbeb74450	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171985/DRR171985.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171985/DRR171985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171985/DRR171985_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171985/DRR171985.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171985/DRR171985_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171985/DRR171985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171985/DRR171985.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171985/DRR171985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171985/DRR171985_2.fastq.gz							4040051530	cbc00c74d25fde9e0154d2e78c544d22	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171985	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171985	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171985				SAMD00115054		human feces_10286	0	2019-03-24
